"","BAM","PA_CF_1","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_1_pred"
"3759",33.1,66.05133334,54.93333333,77.26666667,5.7145,"22",35.5181108547527
"3760",32.8,62.74433334,56.33333333,76.03333333,4.230783333,"23",32.0024385126761
"3761",34.9,68.53275862,57.82758621,75,4.1333,"0",34.3900373865601
"3762",39.8,74.80735484,59.38709677,74,3.941633333,"1",36.6883431682392
"3763",36.1,69.00683333,61.4,73.33333333,3.989266667,"2",33.8217597768375
"3764",36.8,69.7775,63.9,72.03333333,3.281833333,"3",32.9738083520416
"3765",30.3,60.35,63.73333333,71.7,3.0803,"4",27.8403367244411
"3766",28.7,54.75783334,63.26666667,71.9,3.629966667,"5",25.4436679713906
"3767",35,65.8635,63.8,71.93333333,6.657553571,"6",33.8561101143468
"3768",30.8,68.19233334,62.8,72.03333333,6.7447,"7",35.0899325231237
"3769",30.4,58.60916667,56.63333333,74.83333333,4.4954,"8",29.6838349115158
"3770",26.6,47.76566667,42.4,81.6,4.1404,"9",28.8264810680498
"3771",19,36.52333334,31.96666667,87.56666667,3.88045,"10",26.317374430653
"3772",22.5,32.4025,26.2,93.83333333,3.265316667,"11",23.9360440853932
"3773",21.4,33.77483333,24.1,97.53333333,3.307866667,"12",24.4195026214534
"3774",23.5,30.511,22.16666667,101.3333333,3.095433333,"13",23.6070561796353
"3775",27.2,34.36616667,23.86666667,99.3,2.7983,"14",24.0715306438925
"3776",21.9,34.906,25.7,97.83333333,2.69955,"15",23.6167820539967
"3777",27.5,41.5665,29.13333333,94.13333333,3.308983333,"16",26.388209807429
"3778",41.4,58.73966667,37.33333333,86.86666667,5.858,"17",37.0185337558105
"3779",43,70.271,44.53333333,81.9,6.408428571,"18",41.6479061953474
"3780",46.5,80.713,49.06666667,79.2,6.4912,"19",44.6003115710574
"3781",42.4,72.30383333,51.73333333,77.8,4.9742,"20",38.781155728153
"3782",36.9,67.54766667,54.3,76.43333333,4.712283333,"21",35.3964258423809
"3783",32.3,61.3055,57.06666667,75.13333333,4.208383333,"22",30.8834138591658
"3784",34.7,70.28666667,58.56666667,74.1,4.540366667,"23",35.3876898607025
"3785",41.5,73.587,61.5,73.36666667,4.155783333,"0",36.120563107108
"3786",37.4,81.4465,64.03333333,72.16666667,6.660083333,"1",41.182983211369
"3787",34.7,63.927,64.96666667,71.83333333,3.391766667,"2",30.1451064564071
"3788",29.9,60.72083334,64.86666667,70.96666667,3.117883333,"3",27.9313815073322
"3789",31.2,61.4375,65.46666667,70.26666667,3.143525424,"4",28.2231155423645
"3790",30.9,62.0225,66.53333333,69.6,3.684649123,"5",29.0753520093104
"3791",31.8,62.98783334,66.7,69.06666667,4.272733333,"6",30.1915184542379
"3792",34.1,72.934,65.83333333,69.63333333,5.077416667,"7",35.9257899234666
"3793",36.7,74.64983334,57.63333333,73.83333333,4.982083333,"8",37.8317797899704
"3794",37.1,62.0295,44.06666667,80.03333333,4.229716667,"9",35.8610575825341
"3795",35.5,59.30833334,35.93333333,86.53333333,4.16375,"10",36.5342304651059
"3796",30.4,49.62233333,28.53333333,93.16666667,3.3636,"11",30.5870187374016
"3797",29.5,43.03966667,24.13333333,97.06666667,2.76315,"12",27.2710458455711
"3798",29.8,41.29833333,22.76666667,98.4,2.68285,"13",26.7255210906406
"3799",27.2,39.85216667,22.7,97.6,2.474183333,"14",25.9163890467533
"3800",24.3,34.95,20.53333333,99.23333333,2.20125,"15",24.1295562306938
"3801",25.3,41.99533334,23.26666667,95.46666667,2.5711,"16",27.0236226807997
"3802",36,56.08433333,28.3,89.96666667,4.14995,"17",36.148497864624
"3803",39.5,63.70383333,34.76666667,84.56666667,5.088428571,"18",40.8033627503857
"3804",38.5,60.67416667,41.3,81.23333333,4.498783333,"19",36.5778352746765
"3805",42.2,71.5995,47.03333333,78.93333333,5.397,"20",40.4091026862723
"3806",43.9,72.2565,48.43333333,77.43333333,5.411933333,"21",39.8692575777029
"3807",40.6,66.928,52.13333333,75.9,5.00945,"22",35.6723611677964
"3808",35.5,70.981,55.56666667,74.53333333,4.39245,"23",36.0296234217323
"3809",42.4,75.07966667,59.7,73.36666667,5.132316667,"0",37.8583685756146
"3810",41.5,74.38416667,62.66666667,72.66666667,4.540233333,"1",36.7108086191753
"3811",36.7,71.281,63.53333333,72.4,3.721483333,"2",34.2956283938421
"3812",38,72.92983334,62.96666667,72.33333333,3.869383333,"3",35.2369869776375
"3813",37.5,71.05033333,61.76666667,72,3.774383333,"4",34.2661822760542
"3814",35.7,66.32433334,60.9,72.36666667,4.228857143,"5",32.6503687714938
"3815",35.7,70.31883333,62.5,71.06666667,4.93335,"6",34.9692259844798
"3816",40.6,72.30966667,60.56666667,71.93333333,5.818266667,"7",36.7357045900672
"3817",35.6,64.98366667,57.33333333,73.43333333,4.7886,"8",33.0525757597836
"3818",32.9,61.77683334,47.1,80.16666667,4.980716667,"9",35.4842544825697
"3819",37.1,56.38683334,38.6,86.56666667,4.053783333,"10",33.8285233914927
"3820",30.6,50.80933334,33.86666667,90.1,3.484533333,"11",30.5045939520426
"3821",30.4,51.71733334,29.06666667,94.3,3.506283333,"12",31.3650010727975
"3822",27,38.96133334,25.03333333,97.8,3.293666667,"13",26.0588348757044
"3823",25.7,35.433,22.06666667,98.83333333,3.308766667,"14",25.4600580416236
"3824",27.3,32.3865,22.7,97.16666667,3.079383333,"15",23.9557386886747
"3825",25.2,35.32116667,24.43333333,94.53333333,3.623066667,"16",25.758310709391
"3826",33.7,42.10983334,30.36666667,88.13333333,5.972983333,"17",30.5949599639831
"3827",48.4,65.20533334,37.93333333,83.4,8.777196429,"18",42.4874686924131
"3828",37.3,52.56983334,41.93333333,81.3,7.261466667,"19",33.394957846929
"3829",38.5,52.8395,45.96666667,79.63333333,6.48745,"20",31.5939830273409
"3830",38.5,59.92716667,52.53333333,77.96666667,6.2556,"21",33.1872066266626
"3831",41.6,69.93033333,58.63333333,76.06666667,5.67995,"22",36.5548120342449
"3832",40.6,73.18833333,61.2,75.23333333,5.410183333,"23",37.4833498552681
"3833",37.2,69.225,61.16666667,74.7,4.8568,"0",35.1136858841434
"3834",42.3,69.19033334,61.63333333,73.96666667,4.783533333,"1",34.8552839048608
"3835",38.9,73.735,61.96666667,73.8,4.920966667,"2",37.0147604030283
"3836",38.8,72.80233334,62.43333333,72.83333333,4.207233333,"3",35.6811381505571
"3837",44.5,76.9915,63.8,72,4.915214286,"4",38.0868088350397
"3838",42.8,79.12883333,63.86666667,71.63333333,6.6184,"5",39.9688254180356
"3839",49.9,83.68166667,64.26666667,71.63333333,6.888216667,"6",42.2892198395843
"3840",50.1,100.9771667,63.63333333,72.4,10.06335,"7",54.0569501948471
"3841",39.2,78.448,59.63333333,74.1,7.356466667,"8",40.5694722241128
"3842",35,67.27883334,52.9,77.9,6.579383333,"9",37.0753446452303
"3843",32.1,61.51933334,42.96666667,84.23333333,5.164883333,"10",36.9007337077371
"3844",37.8,55.38566667,33.03333333,91.63333333,5.03485,"11",34.4656883745284
"3845",34.5,49.387,26.86666667,96.66666667,4.840333333,"12",31.8925365520346
"3846",35.8,45.92733334,24.33333333,98.66666667,4.679553571,"13",30.7241572440926
"3847",36.1,48.43533334,26.16666667,96.3,5.3574,"14",32.0862061929886
"3848",26.9,51.40233334,27.56666667,94.63333333,5.2873,"15",33.4495618125082
"3849",33.5,43.17116667,26.46666667,95.43333333,4.203583333,"16",28.6870817302653
"3850",39.6,54.202,33.06666667,89.06666667,7.2939,"17",35.7177522699892
"3851",49.1,74.77133334,41.2,83.4,10.22105,"18",47.006852140408
"3852",46.4,78.6715,44.06666667,81.4,10.41093333,"19",47.976114341039
"3853",39.5,59.79166667,46.56666667,79.56666667,7.203220339,"20",35.51759717434
"3854",37.8,67.18716667,53.63333333,77.76666667,6.53177193,"21",36.8235138263562
"3855",43.7,78.607,60.7,76.23333333,5.276116667,"22",40.1350892078223
"3856",37.5,76.77583333,62.66666667,75.03333333,5.544083333,"23",39.0734874210503
"3857",48.2,85.6315,62.93333333,74.93333333,5.44284375,"0",43.3394244420363
"3858",40.5,82.94766667,63.16666667,74.6,5.73035,"1",42.0274070215754
"3859",38,73.39533333,63.16666667,74.4,5.176966667,"2",37.1341234822371
"3860",34.3,63.04466667,63.96666667,74,3.852783333,"3",30.6710617145748
"3861",34.2,62.60066667,63.2,73.8,4.01185,"4",30.6134753671624
"3862",36,64.93583334,63.53333333,73.13333333,4.04505,"5",31.7428634509552
"3863",41.6,69.877,63.46666667,73.66666667,4.891666667,"6",35.1336224544961
"3864",39.3,73.26683333,63.36666667,73.96666667,5.946933333,"7",37.4521859311025
"3865",41.5,76.26533334,58.46666667,77.1,6.09555,"8",39.9361759122418
"3866",38.8,68.8085,54.7,79.13333333,5.12145,"9",37.0329395646187
"3867",23.3,47.43933334,50.1,82.06666667,3.9727,"10",26.0316036710347
"3868",19.7,32.48633334,44.13333333,85.4,3.061966667,"11",20.2946136467783
"3869",13.2,25.3095,46.66666667,83.5,3.647071429,"12",17.8665930077998
"3870",16.8,25.93183334,40.6,87.36666667,4.75665,"13",20.3765490062684
"3871",15.8,19.715,37.6,89.66666667,2.847316667,"14",15.886782248774
"3872",20,26.68283333,40.3,86.96666667,3.428466667,"15",19.4137993211757
"3873",17.1,28.60516667,42.26666667,86.16666667,3.72085,"16",20.0901925227782
"3874",18.5,30.41716667,42.96666667,85.2,3.618316667,"17",20.6934805941671
"3875",25,40.79,53.63333333,79.7,5.930383333,"18",23.6430748470185
"3876",38.3,74.04583334,57.73333333,77.7,7.899733333,"19",39.852547462813
"3877",25.2,51.7325,60.6,76.4,5.368816667,"20",26.5860441214006
"3878",13.7,37.33666667,62.23333333,75.33333333,3.542833333,"21",18.0017361102945
"3879",22.2,35.61133333,64.73333333,74.4,4.319866667,"22",17.9803224961267
"3880",9.2,21.8505,66.46666667,73.8,3.127683333,"23",11.0835712620382
"3881",9.2,17.56833333,67.43333333,73.3,1.947125,"0",7.69796786207104
"3882",9.3,13.14266667,67.23333333,73.26666667,1.540716667,"1",5.38179872826873
"3883",4.7,11.47233334,65.96666667,73.76666667,1.5639,"2",4.87307614977778
"3884",6.9,10.67666667,63.66666667,74.2,1.92585,"3",5.17121333633906
"3885",9.9,16.68883334,63.03333333,75,2.158683333,"4",8.11023189952758
"3886",14.1,25.25566667,63.73333333,74.63333333,2.84315,"5",12.3628072280881
"3887",21,36.32366667,62.8,75,4.9943,"6",19.0952409195062
"3888",23.9,45.35733333,60.93333333,75.26666667,5.789883333,"7",23.3891956819299
"3889",30.2,49.2075,57.93333333,76.63333333,6.9019,"8",26.2617348173078
"3890",23.8,43.54483334,54.63333333,78.7,5.11115,"9",23.8056724629332
"3891",27.7,44.7495,52.46666667,80.36666667,6.26265,"10",25.8230180231873
"3892",18.1,39.094,46.76666667,83.76666667,4.220183333,"11",23.6397801550406
"3893",17.3,31.5865,38.63333333,89.26666667,3.4805,"12",21.1421957082478
"3894",22.3,30.04416667,35.03333333,91.73333333,3.744716667,"13",21.3273122672896
"3895",10.5,25.91633334,29.36666667,96.93333333,3.198783333,"14",19.7530129450056
"3896",21.3,25.34933334,27.36666667,97.26666667,3.1744,"15",20.1336364924468
"3897",29,31.6445,30.36666667,92.73333333,9.738589286,"16",27.1394830594285
"3898",28.2,36.9425,36.93333333,87.86666667,7.77685,"17",27.1175778074681
"3899",32.4,41.67183333,43.9,83.36666667,10.4461,"18",29.6275089057391
"3900",48.1,63.7585,47.63333333,81.5,16.62873333,"19",42.1780065616284
"3901",29.9,52.12066667,48.93333333,80.06666667,12.26336667,"20",33.9648819739966
"3902",30.4,49.5495,52.3,78.9,9.338160714,"21",29.3195132579804
"3903",27.2,47.70666667,56.86666667,77.63333333,6.637333333,"22",25.8392108785366
"3904",24.7,50.54583333,62.8,76.2,5.739266667,"23",26.0155815279384
"3905",18.5,48.6105,66.86666667,75.2,4.4835,"0",23.6444325985602
"3906",18.1,42.341,66.13333333,75.83333333,3.4481,"1",19.7838031743491
"3907",19.3,42.71733334,64.13333333,76.03333333,3.383433333,"2",19.9803178530619
"3908",23.4,48.276,64.23333333,75.7,4.5501,"3",23.7620406574826
"3909",20.6,48.7545,65.53333333,74.96666667,5.0217,"4",24.2148014361179
"3910",19.1,47.64816667,67.03333333,74.36666667,4.744933333,"5",23.244606870134
"3911",24.4,55.2625,66.1,74.36666667,6.27155,"6",28.2856371526663
"3912",29.1,60.23816667,63.93333333,75.16666667,7.019428571,"7",31.5951416060458
"3913",22.3,49.19,57.66666667,78.2,5.155816667,"8",25.8715269502415
"3914",28.4,46.01983333,47.43333333,84.1,6.4972,"9",27.8442830969556
"3915",26.5,48.89333334,39.33333333,89.26666667,6.03785,"10",30.2111918128925
"3916",31.6,51.7585,31.76666667,94.23333333,6.274166667,"11",32.8504329991555
"3917",31,41.57816667,25.33333333,99.83333333,6.025116667,"12",29.6114269749598
"3918",30.9,39.2715,22.56666667,101.6333333,5.428133333,"13",29.2541782585283
"3919",30.7,42.31283333,24.63333333,97.9,6.142466667,"14",30.0645323734435
"3920",25.4,40.18983333,23.93333333,99.96666667,4.733773585,"15",28.5580428971385
"3921",29.8,36.3935,22.06666667,101.5333333,4.487155172,"16",27.465789364715
"3922",33.9,39.60433334,28.53333333,93.76666667,7.811333333,"17",29.1005445188984
"3923",37.4,44.168,36.73333333,87.4,10.68653333,"18",32.2967842488543
"3924",37.6,61.16516667,40.7,85.5,10.6051,"19",40.3882164050035
"3925",39.9,51.96783334,44.06666667,83.56666667,14.19161667,"20",36.1540172136227
"3926",57,73.16716667,47,82.8,26.94458929,"21",51.790443983481
"3927",53.3,88.32,50.76666667,81.13333333,16.48196667,"22",53.2114142597052
"3928",59.6,104.434,56.06666667,79.3,11.64485,"23",59.3013059330447
"3929",55.9,107.0066667,57.33333333,78.73333333,9.559625,"0",58.5544559801573
"3930",50.7,108.6448334,58.46666667,78,7.928183333,"1",57.8445175090467
"3931",56.7,119.3466667,60.43333333,77.1,12.1742,"2",64.1822516235936
"3932",63.5,129.8125,62.03333333,76.23333333,12.17331667,"3",67.1304528496516
"3933",62,130.1195,62.96666667,76,10.91578333,"4",66.3433690551518
"3934",61.5,131.0965,64.7,75.2,13.91867857,"5",67.7810822369734
"3935",69.4,163.4503334,66.03333333,74.96666667,19.40521667,"6",94.8203572553099
"3936",67.8,165.7153333,64.9,75.93333333,21.27793333,"7",98.8964656248291
"3937",52.8,109.0876667,59.53333333,78.63333333,17.28676786,"8",62.6029509735043
"3938",37.4,77.23966667,52.3,82.46666667,10.15865,"9",44.709824270875
"3939",36.5,74.613,45.63333333,86.26666667,8.88945,"10",43.6213316196382
"3940",40.7,66.51966667,36.23333333,91.8,7.484216667,"11",40.5108726957879
"3941",36.7,57.81366667,27.6,96.76666667,7.294933333,"12",37.49994702957
"3942",40.3,49.26216667,24.23333333,96.93333333,6.3211,"13",33.4599750709656
"3943",29.4,46.05933334,22.93333333,98.83333333,6.368966667,"14",32.1931690371545
"3944",28,40.528,21.6,98.9,5.320428571,"15",29.5615984882168
"3945",28.9,43.33633333,22.53333333,95.4,8.14875,"16",32.0257448069035
"3946",39.4,43.86783334,24.8,92.5,9.997283333,"17",33.8507219859495
"3947",69.2,77.1725,32,87.53333333,24.46245,"18",56.3436066998731
"3948",86.7,152.1096667,37.46666667,84.6,24.06632143,"19",92.1838001746377
"3949",122.8,170.3221667,39.4,83.9,46.03365,"20",122.549073398491
"3950",116.6,160.2205,42.7,82.76666667,33.52892857,"21",106.802287528121
"3951",97.4,136.1381667,43.33333333,81.7,31.70673214,"22",85.2261809294668
"3952",52.2,101.6928333,54.1,79.6,9.7283,"23",56.8260907349631
"3953",40.9,87.93016667,59.56666667,78.33333333,6.668666667,"0",46.2569327629139
"3954",51.1,98.49666665,60.7,78.23333333,7.52015,"1",52.5010044330928
"3955",53.4,117.9433334,62.23333333,77.76666667,6.3462,"2",60.2457593939156
"3956",69.2,154.1273334,63.7,76.9,6.958483333,"3",79.1495752134612
"3957",65.7,155.5165,64.33333333,76.43333333,8.814142857,"4",81.2604427204006
"3958",67.6,152.4161667,64.86666667,76.56666667,9.51415,"5",78.8283334710416
"3959",67.5,140.4268334,64.5,76.73333333,9.18785,"6",69.7446676343839
"3960",57.2,118.9303334,63.16666667,77.06666667,8.276566667,"7",61.0735827233127
"3961",50.8,94.05632759,56.75862069,79.89655172,6.776433333,"8",50.5144877931252
"3962",46.2,85.03605376,51.80645161,82.12903226,7.652183333,"9",46.9428190551602
"3963",48.1,84.4775,40.9,89.5,6.5324,"10",47.8161034596929
"3964",48,84.48616667,32.23333333,95,7.216321429,"11",49.3877309284784
"3965",43.5,69.44983333,26.93333333,97.73333333,5.811066667,"12",43.1785450216096
"3966",41.1,57.87916667,23.56666667,98.13333333,4.401233333,"13",36.9291658643889
"3967",41.3,53.62816667,20.43333333,99.26666667,4.978716667,"14",35.6843402052879
"3968",34.9,49.05116667,18.3,101.2,3.380033333,"15",31.8791765769082
"3969",35.1,48.99866667,19.9,99.86666667,3.53465,"16",31.7776127714431
"3970",40.6,57.54883334,24.4,93.9,4.2972,"17",37.0730660342561
"3971",51,70.67966667,32.53333333,87.9,10.14055,"18",46.8367426670993
"3972",59.8,100.287,37.1,85.26666667,15.668,"19",63.8985368946524
"3973",53.2,84.39783333,42.16666667,84.1,8.456,"20",49.8078061597018
"3974",38,70.663,55.63333333,81.4,4.21465,"21",37.3067424432802
"3975",33.8,70.6575,59.6,79.93333333,3.59945,"22",35.8682209266759
"3976",29.3,63.27316667,61.76666667,79.03333333,3.070083333,"23",31.1877154616713
"3977",26.5,58.96583333,61.33333333,79,3.1113,"0",28.8950071106134
"3978",17.2,40.41666667,61.8,78.36666667,2.237566667,"1",18.3421798431747
"3979",14.3,36.19483334,61.86666667,77.53333333,2.652916667,"2",17.0439258517719
"3980",18.5,36.11183334,61.7,77,2.725633333,"3",16.9656668929987
"3981",14.2,35.70166667,61.53333333,77,2.766983333,"4",16.8775176674837
"3982",17.1,35.5775,60.26666667,76.8,3.233416667,"5",17.4513949674613
"3983",17.6,38.123,61.8,76,3.44895,"6",18.3584581768155
"3984",18.9,44.73916667,61.23333333,76.3,4.8012,"7",22.6421499927398
"3985",20.3,45.85966667,57.53333333,78.4,6.224571429,"8",24.9529276441656
"3986",22.3,51.0435,56.83333333,79.66666667,5.299516667,"9",27.4283991463306
"3987",23.1,45.69816667,53.2,81.43333333,3.646966667,"10",24.0482346542276
"3988",26.4,37.219,41,88.36666667,4.210316667,"11",23.5497263721272
"3989",19,33.8695,43.1,85.8,4.281516667,"12",22.5236049748824
"3990",18.9,33.10116667,42.9,86.06666667,4.6016,"13",22.5641560730742
"3991",17.4,27.1272537,44,85,3.624583333,"14",19.1393803588924
"3992",19.1,30.42339655,40.06896552,86.51724138,5.694,"15",23.2740985202329
"3993",19.3,27.88466667,37.7,88.36666667,4.77065,"16",21.8251308174115
"3994",19.6,35.16333334,40.73333333,85.66666667,5.424983333,"17",24.8864008451109
"3995",21.8,38.0085,48,82.3,5.042433333,"18",23.7734317681448
"3996",30.1,54.15933333,51.56666667,81,5.975535714,"19",30.758529081678
"3997",29.3,42.89133333,54.7,79.2,6.594333333,"20",24.4345592725872
"3998",20.1,38.42866667,57.5,77.4,5.518533333,"21",21.268555333859
"3999",19.9,47.50633334,60.73333333,76,5.371233333,"22",24.3243882591194
"4000",19.9,48.903,62.48333334,75.16666667,5.302116667,"23",24.667185232355
"4001",19.5,47.63666667,63.6,75,3.595166667,"0",22.2208051021116
"4002",18.4,44.56891667,63.2,75.31666667,2.632533333,"1",19.6758016821111
"4003",17.2,39.82975,62.7,75.36666667,2.629333333,"2",17.7653968356754
"4004",17.6,38.34391667,62,75.55,2.209833333,"3",16.746416955889
"4005",14.6,35.06066667,62.23333333,74.56666667,2.054233333,"4",15.1115964427587
"4006",15.8,34.94966667,62.5,73.98333334,2.68355,"5",15.7368508351885
"4007",15.4,40.95846265,62.34712644,73.7816092,4.066816667,"6",19.6807174252812
"4008",25.9,48.47072043,62.5844086,74.29408602,5.308696429,"7",24.2654800512857
"4009",22.3,49.64733334,57.91666667,77.11666667,7.7997,"8",26.9508588886844
"4010",16.7,36.47191667,50.11666667,80.78333334,5.497016667,"9",22.8126010424094
"4011",12.2,19.81141667,41.06666667,85.51666667,4.55885,"10",18.1445107469616
"4012",7,18.23908333,35.15,90.01666667,3.8569,"11",17.2753160079267
"4013",9.9,13.2775,30.58333334,93.16666667,2.809316667,"12",14.4917747481166
"4014",9.5,15.83075,30.6,94.75,3.340733333,"13",15.7757604458886
"4015",9.2,15.35734483,28.22643679,96.14597701,3.682966667,"14",16.5395997345001
"4016",17.7,20.52874463,28.5,94.3344086,4.439833333,"15",19.8195544188599
"4017",14.8,20.16258334,31.9,89.55,4.316333333,"16",19.8642247266846
"4018",24.7,25.15983333,33.51666667,88.23333334,5.209216667,"17",22.6078422977158
"4019",23.3,31.28933333,37.73333334,84,7.488928571,"18",25.7983060880114
"4020",37.9,56.6715,41.88333334,81.96666667,13.81745,"19",39.5455382013436
"4021",35.1,58.9175,45.86666667,80.25,11.415,"20",38.2690003293982
"4022",32.4,58.001,53.01666667,78.21666667,6.36085,"21",32.1138096217637
"4023",21.6,48.72566667,58.35,76.38333334,4.937133333,"22",24.8814180597194
"4024",25.9,50.02825,60.88333333,75.46666667,5.18505,"23",25.3073552890554
"4025",22.2,48.61766667,62.11666667,75.05,4.29635,"0",23.6015270054012
"4026",23.1,47.80558334,61.18333334,75.25,3.23315,"1",22.0174349727874
