"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_1_pred"
"7074",25,43.12366667,37.52922222,39.78888889,89.08888889,"22",26.9885171253998
"7075",20.9,39.49066667,35.36411111,43.22222222,87,"23",24.6410349097006
"7076",20.9,42.64761111,37.20644444,44.54444445,86.96666667,"0",25.8442644060282
"7077",24.4,41.72766667,41.43055555,45.53333333,86.35555555,"1",25.2890323614526
"7078",25.4,44.476,38.448,47.64444444,85.93333333,"2",26.2965490492634
"7079",21.5,45.92094444,39.19044444,49.72222222,85,"3",26.8739246205075
"7080",31.9,47.89838889,40.24022222,50.47777778,84.54444444,"4",27.9182013985477
"7081",27,52.94538889,42.65255556,50.96666667,84.04444445,"5",30.6401623943344
"7082",34.2,61.66605556,46.40872222,53.36666667,84.13333333,"6",34.4454561655623
"7083",30.5,57.801,44.793,49.43333333,86.93333333,"7",32.4653167829563
"7084",34,55.07544445,43.48388889,40.3,91.77777778,"8",32.6068039799096
"7085",34.8,54.22655556,42.98188889,33.81111111,96.22222222,"9",32.2684602535442
"7086",32.3,47.22033334,39.67794444,29.22222222,100.3444444,"10",29.5412812589104
"7087",28.2,42.68366667,37.27394445,24.95555555,105.9111111,"11",28.1387791335495
"7088",27.5,41.76177778,36.68544444,19.64444445,110.7,"12",28.2572667250617
"7089",28,43.4015,37.65161111,17.07777778,113.0555556,"13",30.2973654638534
"7090",31.1,44.94522222,38.46888889,17.04444444,112.1,"14",30.5642201912376
"7091",31.3,42.58033334,37.16144444,16.16666667,112.0333333,"15",29.2376119976472
"7092",37.8,43.92094444,37.88122222,20.45555555,105.2222222,"16",29.7594906714077
"7093",36.9,53.73855556,42.8165,29.07777778,95.88888889,"17",33.674188548255
"7094",38.4,57.49344444,44.44438889,32.31111111,92.77777778,"18",35.9437950389742
"7095",35.6,64.09405556,47.18744444,33.96666667,91.28888889,"19",39.2381426303708
"7096",37.4,56.66505556,44.17072222,38.54444444,89.24444444,"20",34.465732008034
"7097",32.1,60.73605556,45.93988889,44.84444444,86.72222222,"21",35.2507158902524
"7098",35.3,62.38016667,46.61955556,47.08888889,86.83333333,"22",35.4241726469568
"7099",39.7,64.81505556,47.57711111,40.91111111,87.6,"23",38.2521485085507
"7100",35.1,50.93405556,41.65772222,38.28888889,87.97777778,"0",31.8596322970928
"7101",27.4,49.21261111,40.77944444,39.31111111,87.41111111,"1",30.7790308055828
"7102",30.7,51.62655556,41.93488889,41.61111111,86.72222222,"2",31.581763351912
"7103",35.2,60.256,46.00122222,44.23333333,85.63333333,"3",35.56658179153
"7104",37.5,62.75983333,46.82433334,46.05555556,84.94444445,"4",36.579328910221
"7105",36.2,66.45088889,48.28516667,49.44444444,84.01111111,"5",37.9571154154786
"7106",30,64.21766667,47.37122222,50.28888889,84.05555556,"6",36.5206613104247
"7107",37.3,60.64005555,45.97277778,47.37777778,86.73333333,"7",34.4929323343303
"7108",48.4,78.35622222,53.45672222,40.03333333,91.16666667,"8",45.9852156261728
"7109",38.2,56.36555556,43.9845,33.98888889,95.54444445,"9",33.5792186944808
"7110",28.6,46.36938889,39.18733334,30.8,98.04444445,"10",28.572228606463
"7111",34.9,39.4915,35.37783334,22.66666667,104.4,"11",27.3695272792636
"7112",27.2,35.94666667,33.22644445,18.23333333,109.8333333,"12",25.4463087223554
"7113",28.1,34.99761111,32.62588889,14.57777778,114.2888889,"13",27.0887864862729
"7114",31.8,35.64905556,32.97511111,13.06666666,115.5555555,"14",28.1047918897215
"7115",28.8,35.19738889,32.75672222,13.31111111,113.0111111,"15",26.1574812720924
"7116",26.1,30.32255556,29.629,13.86666667,111.5777778,"16",23.8165025112626
"7117",30.4,31.08344445,30.19005556,15.74444444,107.7,"17",23.7348670161215
"7118",38.2,45.48720238,37.91344622,21.02380952,100.9523809,"18",30.6568192318312
"7119",54.6,71.1775,50.69216667,26.06666667,96.73333333,"19",43.5165987860499
"7120",55.1,72.02861111,50.45727778,31.48888889,94,"20",43.5625413113441
"7121",47.6,71.96083333,50.24183334,30.56666667,92.8,"21",44.34285347527
"7122",37.6,51.59611111,41.87405556,29.93333333,91.84444445,"22",34.0284521101019
"7123",34.4,47.2235,39.75283333,32.13333333,90.47777778,"23",31.3104483941496
"7124",37.3,46.09461111,39.14983333,33.17777778,89.72222222,"0",30.5023323545868
"7125",34.5,48.85072222,40.54888889,34.77777778,89,"1",31.6154174827034
"7126",34.2,51.73016667,42.00355556,38.28888889,87.75555556,"2",32.3323627209484
"7127",37.1,53.12772222,42.63272222,40.53333333,86.75555555,"3",32.671237838391
"7128",37.6,57.40838889,44.60183333,43.48888889,85.98888889,"4",34.2290307215442
"7129",39.8,60.94316667,46.07522222,43.13333333,85.98888889,"5",36.1004291812429
"7130",46.9,75.98983333,50.43533333,44.47777778,85.95555556,"6",44.3900496825551
"7131",44.1,76.03855556,52.24633333,43.65555556,88.61111111,"7",43.9069752620242
"7132",49.6,72.32955556,51.03483333,37.38888889,93.87777778,"8",41.9519703452201
"7133",50.8,85.50005556,56.76655556,31.95555556,99.24444445,"9",50.3425312811118
"7134",39,55.67616667,43.56233333,23.32222222,104.4111111,"10",35.7014249517323
"7135",36.9,49.18405556,40.59372222,19.03333334,108.9222222,"11",31.990492908182
"7136",34.2,43.56688889,37.69161111,15.35555555,112.9444445,"12",30.2207717644828
"7137",31.6,38.54911111,34.77527778,13.23333333,114.0222222,"13",28.2256417178904
"7138",33.3,40.16027778,35.66,12.08888889,116.0111111,"14",30.3028232206795
"7139",31.8,41.37922222,36.45077778,12.65555556,113.9222222,"15",29.4419209856191
"7140",36.9,43.09577778,37.31388889,14.17777778,112.1,"16",29.376407883337
"7141",35.4,44.10855556,38.08133333,18,105.0222222,"17",30.0232375877175
"7142",42.4,53.26694445,42.59511111,23.05555556,98.96666667,"18",34.3432792966535
"7143",46,61.62372222,46.08983333,25.83333333,96.16666667,"19",38.4923838275198
"7144",46,63.55572222,46.79177778,27.21111111,94.61111111,"20",39.8000128607129
"7145",32.5,40.75783333,36.09005556,27.42222222,92.68888889,"21",28.7756089913615
"7146",35.8,39.31794445,35.21238889,29.31111111,91.57777778,"22",27.8573846071676
"7147",33.4,45.19222222,38.65911111,35.26666667,90.42222222,"23",29.2286553971158
"7148",40.9,57.13272222,44.18772222,37.75555556,89.32222222,"0",34.924308525795
"7149",24.9,47.81883333,39.59738889,41.81111111,87.2,"1",29.3433520736495
"7150",23,35.07427778,32.7625,43.2,85.92222222,"2",23.1262107772924
"7151",24,39.354,35.25083333,45.32222222,84.98888889,"3",24.6831319684566
"7152",29.8,57.17444444,44.32683334,47.96666666,84.24444444,"4",33.4904518932828
"7153",28.8,43.72733333,37.88466667,48.37777778,84,"5",26.3918699043457
"7154",24.6,46.14011111,39.09272222,48.36666667,83.91111111,"6",27.7184267948628
"7155",33.7,57.37838889,44.45661111,46.93333333,86.4,"7",33.0949209789138
"7156",36.4,56.27477778,43.97394445,39.01111111,91.24444444,"8",33.7397063818282
"7157",35.8,55.86805556,43.77344445,36.52222222,93.82222222,"9",33.3567298704295
"7158",33.6,45.33433333,38.6105,31.63333333,98.48888889,"10",27.6930284237608
"7159",30.5,36.91844445,33.8475,25.15555556,103.5444445,"11",25.769007314125
"7160",29.5,35.75277778,33.10361111,20.25555556,108.9777778,"12",25.2042619841554
"7161",34.7,40.113,35.71727778,18.27777778,111.0444444,"13",27.605614747401
"7162",32.3,43.68427778,37.79855556,22.43333333,105.1444445,"14",29.3867224427348
"7163",31.3,42.50161111,37.1115,22.97777778,102.8888889,"15",28.9243742752065
"7164",34.3,42.97816667,37.41327778,21.94444444,103.8555556,"16",29.3064510713727
"7165",44.9,42.58594444,36.80116667,30.15555555,97.7,"17",26.8184557446043
"7166",7.4,34.02666667,31.7025,54.56666667,82.88888889,"18",20.7799085699179
"7167",34.2,57.33277778,44.30055556,58.27777778,83.34444444,"19",31.6429961183029
"7168",33.8,65.93644445,48.04511111,58.57777778,84.8,"20",35.5763197841243
"7169",46.6,82.91144445,55.29172222,56.21111111,85.6,"21",46.1055005588328
"7170",49.9,85.75366667,56.66322222,55.76666667,85.76666667,"22",47.8470403842272
"7171",46,80.59944444,53.84677778,56.72222222,85.1,"23",44.7457440526265
"7172",36.8,67.18827778,48.43138889,51.84444444,85.07777778,"0",37.401934347416
"7173",35,51.10177778,41.67588889,46.85555556,84.98888889,"1",30.4252212726296
"7174",28.4,50.72461111,41.57444445,48.14444444,84.37777778,"2",30.0944773159706
"7175",33.6,53.9825,43.04277778,52.74444444,83.25555556,"3",30.9665751721973
"7176",40.9,61.965,46.40666667,55.38888889,83.03333333,"4",34.4763333382217
"7177",42.5,67.47066667,48.66877778,56.44444444,82.98888889,"5",37.2475692609233
"7178",46.8,83.65822222,57.4375,55.35555556,83.31111111,"6",47.4760805508549
"7179",39.4,71.86072222,50.31905556,50.9,85.75555555,"7",40.1290659022148
"7180",40.4,77.16616667,52.78233333,46.35555555,90.53333333,"8",43.5180421451553
"7181",37.9,61.02661111,45.88422222,40.13333333,95.24444445,"9",34.1681395027911
"7182",34.5,61.61888889,46.13316667,41.28888889,93.63333333,"10",34.8898193929414
"7183",37.6,58.57216667,44.89588889,41.58888889,93.63333333,"11",33.2708252509366
"7184",38.1,59.40316667,45.19044444,38.75555556,95.95555556,"12",33.44927594042
"7185",36.7,58.17327778,44.70238889,34.15555556,98.92222222,"13",33.5691649015436
"7186",32,53.23566667,42.62727778,29.48888889,102.7444444,"14",32.873613622853
"7187",33,44.15105556,38.00527778,22.85555555,106.6777778,"15",29.1774844484322
"7188",37.7,53.07655556,42.39244445,27.13333333,101.3333333,"16",33.4121254812093
"7189",36.4,55.87827778,43.55088889,35.12222222,95.8,"17",32.8661016829519
"7190",24.7,44.52477778,38.26861111,41.46666667,89.86666667,"18",27.0962946289866
"7191",29.3,58.608,45.74138889,46.28888889,87.34444445,"19",33.5911744765081
"7192",24.4,56.0015,43.84566667,46.38888889,86.58888889,"20",32.4925672486732
"7193",31.4,66.45722222,48.76716667,49.85555556,85.8,"21",37.2163568367391
"7194",35.2,61.92944445,46.38627778,47.78888889,86.64444444,"22",35.0641445627978
"7195",36.5,64.60788889,47.35066667,48.37777778,86.16666667,"23",36.4650589768585
"7196",22.1,46.75322222,39.46016667,48.16666667,84.97777778,"0",27.7399324578054
"7197",19.5,39.70405556,35.59688889,45.57777778,84.95555556,"1",24.7891283630689
"7198",23.2,37.83794445,34.5415,47.8,84.01111111,"2",23.6459107759628
"7199",29,42.25472222,37.1195,50.28888889,83.12222222,"3",25.3553952011735
"7200",20.2,40.40044445,36.04877778,53.01111111,82.47777778,"4",23.8744056359004
"7201",25.9,44.81683333,38.57222222,54.4,82.08888889,"5",25.8933995167758
"7202",25.7,47.91844445,40.16766667,54.56666667,83.18888889,"6",27.3922316475354
"7203",30.9,49.40611111,40.76277778,52.31111111,85.16666667,"7",28.0614794236669
"7204",29.7,47.1705,39.68966667,47.44444444,88.34444444,"8",27.1017971122508
"7205",30.4,47.70833333,39.99561111,42.28888889,91.93333334,"9",28.1039037301622
"7206",28,46.31,39.19722222,38.17777778,94.8,"10",27.3610012431224
"7207",26.1,36.71788889,33.70372222,30.05555556,100.6444445,"11",24.0506528209784
"7208",23,34.80688889,32.56044445,25.4,104.2111111,"12",24.8028893692997
"7209",24.9,35.27794445,32.83227778,22.12222222,107.6777778,"13",24.909588869453
"7210",26.1,34.13677778,32.12322222,20.11111111,109.3666667,"14",24.6246581885713
"7211",26.9,36.094,33.32594445,21.16666667,107.5666667,"15",25.3846284338322
"7212",29.3,36.43955555,33.57266667,22.06666667,105.6444444,"16",25.8612917300321
"7213",32.8,39.78211111,35.58116667,24.15555556,102.5,"17",27.3071492455457
"7214",28.9,42.13888889,36.88872222,30.4,96.1,"18",26.9990206382935
"7215",35,56.77511111,43.951,33.3,93.81111111,"19",34.823980600725
"7216",21.7,43.141,37.29077778,38.91111111,90.15555555,"20",27.0717880281544
"7217",25,45.58666667,38.64894444,47.01111111,87.64444445,"21",26.5262715431782
"7218",13.1,33.54316667,31.84416667,53.57777778,84.07777778,"22",20.5187202449339
"7219",25.7,37.82972222,34.509,53.26666667,84.85555555,"23",21.9984315998006
"7220",24.1,40.35416667,35.96105555,51.58888889,85.73333333,"0",23.2328241141076
"7221",32,48.53655556,40.40288889,53.67777778,85.4,"1",27.2014357989511
"7222",24.9,46.08861111,39.1295,52.13333333,84.98888889,"2",26.3763618781903
"7223",30.6,45.84255556,39.03933333,53.97777778,84.92222222,"3",25.8570361105796
"7224",28.4,47.13816667,39.80138889,57.76666667,84.07777778,"4",26.1923879524663
"7225",31.3,52.85333333,42.56627778,58.4,83.85555556,"5",29.2239932426879
"7226",31.2,59.28044445,45.38066667,57.54444444,83.95555555,"6",32.540304409589
"7227",31.5,57.7845,44.71372222,54.44444445,85.9,"7",31.6344684501508
"7228",33.4,51.987,42.06022222,44.05555556,92.28888889,"8",29.7555626168793
"7229",30.1,49.21472222,40.67961111,33.4,99.87777779,"9",29.2318544693156
"7230",30.4,42.21344444,36.85177778,24.15555556,105.8444444,"10",28.1036853214707
"7231",27.2,33.92977778,31.95255556,18.03333333,110.8666667,"11",24.9445968792297
"7232",28.8,32.74061111,31.13838889,16.01111111,113.7666667,"12",26.0410041164616
"7233",24.2,30.837,29.83361111,14.66666667,115.1333333,"13",26.3231475089689
"7234",23.6,22.7125,22.68183333,11.6,116.7777778,"14",24.7206854007334
"7235",20.4,21.00394445,20.99872222,11.68888889,115.3111111,"15",22.9592770193562
"7236",18.1,20.96983333,20.96983333,13.55555556,111.1222222,"16",20.601966756873
"7237",23.9,25.17644445,25.13422222,17.13333333,105.9333333,"17",22.4939813815024
"7238",23.2,28.68816667,28.09333333,20.24444444,100.1444444,"18",23.6266409718094
"7239",37.6,47.32877778,39.23322222,23.98888889,96.43333334,"19",31.4924010063263
"7240",21.4,31.30566667,30.10438889,29.23333333,94.16666666,"20",23.7881711034148
"7241",31.7,34.66038889,32.36316667,33.22222222,91.95555556,"21",24.5318263524855
"7242",52.7,71.41244444,50.01833334,35.83333333,90.66666667,"22",42.955325112302
"7243",47.2,72.90366667,50.65227778,38.28888889,89.6,"23",43.3236499213569
"7244",38.5,62.58905556,46.72427778,41.35555556,88.4,"0",36.7654464331493
"7245",30.8,54.22616667,43.19827778,45.06666667,87.48888889,"1",31.6952250612868
"7246",23.8,46.22683333,38.99933334,49.97777778,86.28888889,"2",26.5017143335674
"7247",23.1,36.83733333,33.95061111,52.5,85.06666667,"3",21.6681113709638
"7248",21.8,31.92488889,30.78438889,51.57777778,84.28888889,"4",20.3725102789347
"7249",26.7,38.94766667,35.22711111,53.2,84,"5",22.8094216099503
"7250",27.3,50.1255,41.40311111,54.6,84.33333333,"6",28.2478009841657
"7251",18.3,39.30016667,35.3905,51.55555556,86.1,"7",22.6025614869729
"7252",28,37.39377778,34.24355555,43.26666667,91.25555555,"8",22.7692233808496
"7253",25.9,44.12038889,38.09188889,34.71111111,96.76666667,"9",26.4150914982566
"7254",25.6,40.98361111,36.24538889,27.7,102.9555556,"10",26.9441804527489
"7255",31.7,38.697,34.86572222,21.44444445,107.5222222,"11",26.475798311898
"7256",25.3,27.56377778,27.27738889,14.12222222,112.2888889,"12",23.4083541762952
"7257",24.1,27.52905556,27.18422222,13.1,113.6222222,"13",24.1044756605458
"7258",21.1,16.99322222,16.99322222,10.28888889,115.5666667,"14",20.9645912139506
"7259",18.4,15.18538889,15.18538889,10.56666667,112.9888889,"15",18.0848893337066
"7260",14,13.43166667,13.43166667,11.14444444,110.6333333,"16",15.8763424368052
"7261",26.8,15.39577778,15.39255556,12.61111111,105.5666667,"17",17.7731536027928
"7262",20.1,21.70383334,21.49094445,16.01111111,98.72222222,"18",21.401300139194
"7263",38,50.24033333,40.79283333,17.83333333,96.05555556,"19",33.8967727689962
"7264",37.8,48.12172222,39.67372222,19.45555555,94.21111111,"20",33.5692493087411
"7265",24.3,27.82055556,27.48161111,20.94444444,92.94444444,"21",25.3149965782894
"7266",23.3,28.67283333,28.27688889,28.43333333,91.15555556,"22",24.3850042001334
"7267",17.9,27.57416667,24.02738889,32.52222222,89.33333334,"23",23.1144697043056
"7268",17.7,23.69191667,26.19094444,35.18888889,88.32222222,"0",21.2834497431787
"7269",23.3,33.79205556,31.76744444,37.44444444,87.82222222,"1",23.7851644191112
"7270",27.6,40.424,35.86711111,39.47777778,87.01111111,"2",26.1944260151368
"7271",25.7,39.8885,38.89527778,41.51111111,86.2,"3",25.5964728227804
"7272",24.1,40.38994445,36.04383334,45.75555556,85.05555556,"4",25.0335814177985
"7273",20.9,35.88933333,33.35661111,50.05555555,83.52222222,"5",22.3808419787449
"7274",19.1,35.23572222,32.97155556,51.47777778,83.26666667,"6",21.8368985164307
"7275",29,46.39138889,38.85716667,48.7,85.67777778,"7",27.1420837294478
"7276",24.8,43.21255556,37.52505556,42.14444444,90.7,"8",26.0412567977908
"7277",35.5,46.922,39.53744445,34.3,98.04444444,"9",27.750908267687
"7278",29.9,38.96066667,35.024,25.16666666,103.9,"10",26.6378427578514
"7279",26.8,29.11938889,28.695,18.96666667,107.1777778,"11",23.3192594375897
"7280",25.6,32.96861111,31.35116667,18.62222222,109.3,"12",24.2967658702118
"7281",23.4,22.10722222,22.09844444,14.91111111,112.1222222,"13",21.6534490744862
"7282",19.3,17.41466667,17.41466667,13.3,113.2333333,"14",19.9634120807615
"7283",19.3,17.31405556,17.31405556,14.7,110.6222222,"15",18.7784106382502
"7284",13,16.68788889,16.68788889,16.91111111,104.8222222,"16",19.115539765067
"7285",15.4,15.97861111,15.97861111,18.6,101.0555555,"17",18.7452721646195
"7286",21.4,29.93155556,26.67494445,24.68888889,96.86666667,"18",23.5216923252204
"7287",26.9,33.82833333,31.95577778,25.98888889,94.34444444,"19",25.5056060342553
"7288",28,40.35616667,35.73444444,26.05555555,92.64444444,"20",28.99005885574
"7289",19.2,29.22138889,27.70405556,29.48888889,90.97777778,"21",24.2495686979822
"7290",16.4,22.14344445,22.01044445,31.93333333,89.43333333,"22",21.5536550947724
"7291",22.4,28.275,27.50311111,33.77777778,88.76666667,"23",23.0170332069615
"7292",17.5,29.18177778,28.31238889,35.75555556,87.84444445,"0",22.8555730560452
"7293",20.8,32.74966667,30.4325,38.95555556,86.31111111,"1",23.4243710446582
"7294",12.7,23.21044444,23.20583333,46.93333333,85.08888889,"2",18.6647171218312
"7295",12,23.43078161,23.4168295,51.7,84.37777778,"3",17.764838327502
"7296",16.8,26.79066667,26.68133333,53.65555556,84,"4",18.4877498669715
"7297",17.6,29.9305,29.28827778,54.58888889,83.68888889,"5",19.2851890853993
"7298",22.4,39.91611111,35.68166667,56.3,83.64444445,"6",22.7621131085148
"7299",18.6,42.15461111,36.94444444,54.14444444,85.67777778,"7",23.583223629842
"7300",27.7,52.528,42.29416667,46.02222222,90.74444444,"8",29.8983011969256
"7301",27.1,48.93133333,40.24222222,36.87777778,94.91111111,"9",29.1205184138456
"7302",24.8,30.74755556,29.56572222,26.38888889,100.6666667,"10",23.0786835476193
"7303",19,24.16116667,21.87411111,21.2,104.4777778,"11",22.3029179024787
"7304",19.1,17.79566667,17.79422222,15.31111111,110.0777778,"12",18.9632075254568
"7305",12.5,13.22022222,13.22022222,12.06666667,112.0555556,"13",16.4506908099487
"7306",17,14.60238889,14.60238889,14.38888889,109.6777778,"14",16.89226552471
"7307",14.4,13.16366667,13.16366667,15.38888889,106.6333333,"15",16.3083165397452
"7308",10.3,11.93444445,11.93444445,14.21111111,102.5333333,"16",15.9358275396725
"7309",10.3,11.76327778,11.76327778,17.66666667,99.37777779,"17",15.7335475085246
"7310",16.4,16.77894445,16.67905556,22.78888889,96.03333333,"18",19.2764308590734
"7311",11.8,12.91272222,12.91272222,35.24444444,91.73333333,"19",14.9545577615022
"7312",14.3,12.28522222,12.28322222,37.17777778,89.83333334,"20",14.3264487277948
"7313",5.2,12.13361111,12.05038889,38.8,88.14444444,"21",14.045287126357
"7314",5,11.54444444,11.54444444,41.33333333,86.76666666,"22",13.2312964747536
